x,y,yaw
-9.360040783904445,1.5166168990445827,0.0
-9.385040784276974,1.5166123214077958,0.0
-9.410040784649503,1.5166069808315443,0.0
-9.435040785022032,1.5166024031947574,0.0
-9.460040785394561,1.516597062618506,0.0
-9.48504078576709,1.51659095910279,0.0
-9.51004078613962,1.5165856185265385,0.0
-9.535040786512148,1.5165795150108226,0.0
-9.560040786884677,1.5165734114951066,0.0
-9.585040787257206,1.5165673079793907,0.0
-9.610040787629735,1.5165612044636747,0.0
-9.635040788002264,1.5165543380084943,0.0
-9.660040788374793,1.5165482344927783,0.0
-9.685040788747322,1.5165413680375979,0.0
-9.710040789119851,1.516533738642953,0.0
-9.73504078949238,1.5165268721877725,0.0
-9.76004078986491,1.5165192427931276,0.0
-9.785040790237439,1.5165116133984826,0.0
-9.810040790609968,1.5165032210643732,0.0
-9.835040790982497,1.5164955916697282,0.0
-9.860040791355026,1.5164871993356188,0.0
-9.885040791727555,1.516478044062045,0.0
-9.910040792100084,1.5164696517279355,0.0
-9.935040792472613,1.5164604964543615,0.0
-9.960040792845142,1.5164513411807876,0.0
-9.985039267338742,1.5164414229677492,0.0
-10.01003926771127,1.5164315047547108,0.0
-10.0350392680838,1.5164208236022079,0.0
-10.060039268456329,1.5164109053891695,0.0
-10.085039268828858,1.5164002242366665,0.0
-10.110039269201387,1.5163887801446991,0.0
-10.135039269573916,1.5163773360527317,0.0
-10.160039269946445,1.5163658919607643,0.0
-10.185039270318974,1.5163536849293324,0.0
-10.210039270691503,1.5163414778979005,0.0
-10.235039271064032,1.5163285079270041,0.0
-10.260039271436561,1.5163155379561077,0.0
-10.28503927180909,1.5163018050457469,0.0
-10.31003927218162,1.516288072135386,0.0
-10.335039272554148,1.5162735762855606,0.0
-10.360039272926677,1.5162590804357352,0.0
-10.385039273299206,1.5162438216464453,0.0
-10.410039273671735,1.5162285628571555,0.0
-10.435039274044264,1.516212541128401,0.0
-10.460039274416793,1.5161957564601822,0.0
-10.485039274789322,1.5161789717919634,0.0
-10.510039275161851,1.51616142418428,0.0
-10.53503927553438,1.5161438765765967,0.0
-10.56003927590691,1.5161255660294488,0.0
-10.585039276279439,1.5161064925428365,0.0
-10.610039276651968,1.5160866561167596,0.0
-10.635039277024497,1.5160668196906828,0.0
-10.660039277397026,1.5160462203251415,0.0
-10.685039277769555,1.5160256209596001,0.0
-10.710039278142084,1.5160034957151298,0.0
-10.735039278514613,1.5159813704706595,0.0
-10.760039278887142,1.5159584822867247,0.0
-10.78503927925967,1.5159348311633254,0.0
-10.8100392796322,1.5159104171004616,0.0
-10.835039280004729,1.5158852400981333,0.0
-10.860039280377258,1.5158593001563405,0.0
-10.885039280749787,1.5158333602145477,0.0
-10.910039281122316,1.515805894393826,0.0
-10.935039281494845,1.5157776656336397,0.0
-10.960039281867374,1.5157494368734534,0.0
-10.985039282239903,1.5157196822343382,0.0
-11.010039282612432,1.5156891646557584,0.0
-11.035039282984961,1.5156578841377142,0.0
-11.06003928335749,1.5156258406802054,0.0
-11.08503928373002,1.5155930342832322,0.0
-11.110039284102548,1.51555870200733,0.0
-11.135039284475077,1.5155236067919633,0.0
-11.160039284847606,1.515487748637132,0.0
-11.185039285220135,1.515450364603372,0.0
-11.210039285592664,1.5154129805696117,0.0
-11.235039285965193,1.515373307717458,0.0
-11.260039286337722,1.5153336348653044,0.0
-11.285039286710251,1.5152916731947572,0.0
-11.31003928708278,1.5152489485847456,0.0
-11.33503928745531,1.5152054610352694,0.0
-11.360039287827838,1.5151604476068643,0.0
-11.385039288200367,1.5151139082995302,0.0
-11.410039288572897,1.5150666060527316,0.0
-11.435039288945426,1.515017777927004,0.0
-11.460039289317955,1.5149674239223474,0.0
-11.485039289690484,1.5149155440387618,0.0
